id,name,hurricane_category,year,month_day,date,hours_minutes,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL082017,GERT,cat_1,2017,0816,20170816,0600,,HU,35.4N,69.5W,80.0,973.0,110.0,110.0,70.0,40.0,50.0,50.0,40.0,20.0,30.0,30.0,20.0,10.0
AL082017,GERT,cat_2,2017,0816,20170816,1200,,HU,36.8N,67.1W,85.0,969.0,120.0,120.0,70.0,40.0,50.0,50.0,40.0,20.0,30.0,30.0,20.0,10.0
AL082017,GERT,cat_2,2017,0816,20170816,1800,,HU,38.2N,64.1W,95.0,962.0,140.0,140.0,80.0,50.0,50.0,60.0,40.0,20.0,30.0,30.0,20.0,10.0
AL082017,GERT,cat_2,2017,0817,20170817,0000,,HU,39.4N,60.4W,90.0,964.0,160.0,140.0,90.0,50.0,50.0,60.0,40.0,20.0,30.0,30.0,20.0,10.0
AL082017,GERT,cat_1,2017,0817,20170817,0600,,HU,40.7N,56.2W,80.0,968.0,180.0,150.0,100.0,50.0,50.0,70.0,40.0,0.0,20.0,30.0,20.0,0.0
AL092017,HARVEY,cat_1,2017,0824,20170824,1800,,HU,24.4N,93.6W,70.0,978.0,80.0,40.0,30.0,60.0,30.0,20.0,20.0,30.0,20.0,0.0,0.0,0.0
AL092017,HARVEY,cat_1,2017,0825,20170825,0000,,HU,25.0N,94.4W,80.0,973.0,90.0,50.0,40.0,60.0,30.0,20.0,20.0,30.0,20.0,10.0,10.0,10.0
AL092017,HARVEY,cat_2,2017,0825,20170825,0600,,HU,25.6N,95.1W,90.0,966.0,120.0,50.0,40.0,90.0,30.0,30.0,20.0,30.0,20.0,20.0,10.0,20.0
AL092017,HARVEY,cat_2,2017,0825,20170825,1200,,HU,26.3N,95.8W,95.0,949.0,120.0,90.0,80.0,100.0,50.0,40.0,40.0,30.0,30.0,20.0,10.0,20.0
AL092017,HARVEY,cat_3,2017,0825,20170825,1800,,HU,27.1N,96.3W,105.0,943.0,120.0,90.0,80.0,100.0,50.0,40.0,40.0,40.0,30.0,25.0,20.0,25.0
AL092017,HARVEY,cat_4,2017,0826,20170826,0000,,HU,27.8N,96.8W,115.0,941.0,120.0,90.0,80.0,70.0,60.0,40.0,40.0,40.0,35.0,25.0,20.0,25.0
AL092017,HARVEY,cat_4,2017,0826,20170826,0300,L,HU,28.0N,96.9W,115.0,937.0,120.0,90.0,80.0,70.0,60.0,40.0,40.0,40.0,35.0,25.0,20.0,25.0
AL092017,HARVEY,cat_3,2017,0826,20170826,0600,L,HU,28.2N,97.1W,105.0,948.0,120.0,100.0,70.0,70.0,50.0,50.0,30.0,40.0,30.0,25.0,20.0,25.0
AL092017,HARVEY,cat_1,2017,0826,20170826,1200,,HU,28.7N,97.3W,65.0,978.0,120.0,100.0,70.0,70.0,50.0,50.0,30.0,40.0,25.0,20.0,15.0,20.0
AL112017,IRMA,cat_1,2017,0831,20170831,0600,,HU,16.4N,32.5W,65.0,994.0,50.0,40.0,30.0,50.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0
AL112017,IRMA,cat_1,2017,0831,20170831,1200,,HU,16.7N,33.4W,80.0,983.0,60.0,50.0,40.0,60.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,10.0
AL112017,IRMA,cat_2,2017,0831,20170831,1800,,HU,17.1N,34.2W,95.0,970.0,70.0,50.0,40.0,60.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,10.0
AL112017,IRMA,cat_3,2017,0901,20170901,0000,,HU,17.5N,35.1W,100.0,967.0,70.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,15.0,10.0,10.0,10.0
AL112017,IRMA,cat_3,2017,0901,20170901,0600,,HU,17.9N,36.1W,100.0,967.0,80.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,15.0,10.0,10.0,10.0
AL112017,IRMA,cat_3,2017,0901,20170901,1200,,HU,18.4N,37.3W,100.0,967.0,80.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,15.0,10.0,10.0,10.0
AL112017,IRMA,cat_3,2017,0901,20170901,1800,,HU,18.8N,38.5W,100.0,967.0,90.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0
AL112017,IRMA,cat_3,2017,0902,20170902,0000,,HU,19.1N,39.7W,100.0,967.0,90.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0
AL112017,IRMA,cat_3,2017,0902,20170902,0600,,HU,19.1N,41.1W,100.0,967.0,90.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0
AL112017,IRMA,cat_2,2017,0902,20170902,1200,,HU,18.9N,42.6W,95.0,973.0,90.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0
AL112017,IRMA,cat_2,2017,0902,20170902,1800,,HU,18.7N,44.1W,95.0,973.0,90.0,60.0,40.0,70.0,40.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0
AL112017,IRMA,cat_2,2017,0903,20170903,0000,,HU,18.5N,45.5W,95.0,973.0,100.0,60.0,40.0,80.0,40.0,30.0,20.0,30.0,20.0,15.0,10.0,15.0
AL112017,IRMA,cat_2,2017,0903,20170903,0600,,HU,18.2N,46.7W,95.0,973.0,110.0,60.0,40.0,90.0,40.0,30.0,20.0,30.0,20.0,10.0,10.0,15.0
AL112017,IRMA,cat_3,2017,0903,20170903,1200,,HU,17.9N,47.9W,100.0,969.0,120.0,70.0,50.0,90.0,40.0,40.0,30.0,40.0,25.0,20.0,15.0,20.0
AL112017,IRMA,cat_3,2017,0903,20170903,1800,,HU,17.6N,49.2W,100.0,965.0,120.0,80.0,50.0,100.0,50.0,40.0,30.0,40.0,25.0,20.0,15.0,25.0
AL112017,IRMA,cat_3,2017,0904,20170904,0000,,HU,17.3N,50.4W,100.0,959.0,120.0,80.0,50.0,100.0,50.0,40.0,30.0,40.0,25.0,20.0,15.0,25.0
AL112017,IRMA,cat_3,2017,0904,20170904,0600,,HU,17.0N,51.5W,105.0,952.0,120.0,80.0,50.0,100.0,50.0,40.0,30.0,50.0,25.0,20.0,20.0,25.0
AL112017,IRMA,cat_3,2017,0904,20170904,1200,,HU,16.8N,52.6W,110.0,945.0,120.0,90.0,60.0,100.0,50.0,40.0,30.0,50.0,30.0,25.0,20.0,30.0
AL112017,IRMA,cat_4,2017,0904,20170904,1800,,HU,16.7N,53.9W,115.0,944.0,120.0,100.0,70.0,110.0,60.0,50.0,40.0,50.0,35.0,30.0,20.0,30.0
AL112017,IRMA,cat_4,2017,0905,20170905,0000,,HU,16.6N,55.1W,125.0,943.0,120.0,100.0,80.0,110.0,70.0,60.0,40.0,60.0,45.0,35.0,30.0,35.0
AL112017,IRMA,cat_4,2017,0905,20170905,0600,,HU,16.6N,56.4W,135.0,933.0,130.0,100.0,80.0,120.0,70.0,60.0,40.0,60.0,45.0,40.0,30.0,35.0
AL112017,IRMA,cat_5,2017,0905,20170905,1200,,HU,16.7N,57.8W,150.0,929.0,140.0,110.0,80.0,130.0,80.0,60.0,40.0,70.0,45.0,40.0,30.0,40.0
AL112017,IRMA,cat_5,2017,0905,20170905,1800,,HU,16.9N,59.2W,155.0,926.0,150.0,110.0,90.0,140.0,80.0,60.0,40.0,70.0,45.0,40.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,0000,,HU,17.3N,60.6W,155.0,915.0,150.0,110.0,90.0,150.0,80.0,60.0,40.0,70.0,45.0,40.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,0545,L,HU,17.7N,61.8W,155.0,914.0,150.0,110.0,90.0,150.0,80.0,60.0,40.0,70.0,45.0,40.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,0600,,HU,17.7N,61.9W,155.0,914.0,150.0,110.0,90.0,150.0,80.0,60.0,50.0,70.0,45.0,40.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,1115,L,HU,18.1N,63.1W,155.0,914.0,150.0,110.0,90.0,150.0,80.0,60.0,50.0,70.0,45.0,40.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,1200,,HU,18.1N,63.3W,155.0,915.0,160.0,110.0,90.0,150.0,90.0,60.0,50.0,70.0,45.0,45.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,1630,L,HU,18.5N,64.4W,155.0,915.0,160.0,110.0,90.0,150.0,90.0,60.0,50.0,70.0,45.0,45.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0906,20170906,1800,,HU,18.6N,64.7W,150.0,916.0,160.0,120.0,90.0,150.0,100.0,70.0,50.0,70.0,50.0,45.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0907,20170907,0000,,HU,19.2N,66.2W,150.0,916.0,160.0,120.0,90.0,150.0,100.0,70.0,50.0,70.0,50.0,50.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0907,20170907,0600,,HU,19.7N,67.6W,145.0,920.0,160.0,120.0,90.0,150.0,100.0,70.0,50.0,70.0,50.0,50.0,30.0,45.0
AL112017,IRMA,cat_5,2017,0907,20170907,1200,,HU,20.2N,69.0W,145.0,921.0,160.0,120.0,90.0,150.0,100.0,70.0,50.0,70.0,50.0,50.0,30.0,50.0
AL112017,IRMA,cat_5,2017,0907,20170907,1800,,HU,20.7N,70.4W,145.0,922.0,160.0,120.0,90.0,150.0,100.0,70.0,50.0,70.0,60.0,50.0,30.0,50.0
AL112017,IRMA,cat_5,2017,0908,20170908,0000,,HU,21.1N,71.8W,140.0,919.0,160.0,120.0,90.0,150.0,100.0,70.0,50.0,80.0,60.0,50.0,30.0,55.0
AL112017,IRMA,cat_4,2017,0908,20170908,0500,L,HU,21.5N,73.0W,135.0,924.0,160.0,120.0,90.0,150.0,100.0,80.0,50.0,80.0,60.0,50.0,30.0,55.0
AL112017,IRMA,cat_4,2017,0908,20170908,0600,,HU,21.5N,73.2W,135.0,925.0,160.0,120.0,90.0,150.0,100.0,80.0,50.0,80.0,60.0,50.0,30.0,55.0
AL112017,IRMA,cat_4,2017,0908,20170908,1200,,HU,21.8N,74.7W,135.0,927.0,160.0,120.0,100.0,150.0,100.0,90.0,50.0,80.0,60.0,50.0,30.0,55.0
AL112017,IRMA,cat_5,2017,0908,20170908,1800,,HU,22.0N,76.0W,140.0,925.0,160.0,120.0,100.0,150.0,100.0,90.0,50.0,80.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_5,2017,0909,20170909,0000,,HU,22.1N,77.2W,145.0,924.0,160.0,130.0,110.0,160.0,100.0,90.0,50.0,80.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_5,2017,0909,20170909,0300,L,HU,22.3N,77.9W,145.0,924.0,160.0,140.0,110.0,160.0,100.0,90.0,50.0,80.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_4,2017,0909,20170909,0600,,HU,22.4N,78.3W,130.0,930.0,160.0,160.0,120.0,170.0,100.0,90.0,60.0,80.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_3,2017,0909,20170909,1200,,HU,22.7N,79.3W,110.0,941.0,160.0,160.0,120.0,170.0,100.0,90.0,60.0,90.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_2,2017,0909,20170909,1800,,HU,23.1N,80.2W,95.0,938.0,180.0,160.0,120.0,180.0,100.0,90.0,70.0,90.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_3,2017,0910,20170910,0000,,HU,23.4N,80.9W,100.0,932.0,210.0,170.0,120.0,180.0,100.0,100.0,70.0,90.0,60.0,60.0,30.0,60.0
AL112017,IRMA,cat_4,2017,0910,20170910,0600,,HU,23.7N,81.3W,115.0,930.0,240.0,170.0,140.0,190.0,110.0,110.0,70.0,100.0,70.0,60.0,30.0,50.0
AL112017,IRMA,cat_4,2017,0910,20170910,1200,,HU,24.5N,81.5W,115.0,931.0,270.0,180.0,140.0,210.0,120.0,120.0,70.0,100.0,70.0,60.0,30.0,50.0
AL112017,IRMA,cat_4,2017,0910,20170910,1300,L,HU,24.7N,81.5W,115.0,931.0,270.0,180.0,140.0,210.0,120.0,120.0,80.0,110.0,70.0,60.0,30.0,50.0
AL112017,IRMA,cat_3,2017,0910,20170910,1800,,HU,25.6N,81.7W,100.0,936.0,300.0,190.0,140.0,220.0,130.0,130.0,80.0,110.0,70.0,60.0,30.0,50.0
AL112017,IRMA,cat_3,2017,0910,20170910,1930,L,HU,25.9N,81.7W,100.0,936.0,330.0,190.0,140.0,220.0,130.0,130.0,80.0,110.0,70.0,60.0,30.0,50.0
AL112017,IRMA,cat_1,2017,0911,20170911,0000,,HU,26.8N,81.7W,80.0,942.0,360.0,200.0,150.0,240.0,140.0,140.0,90.0,120.0,60.0,60.0,30.0,50.0
AL112017,IRMA,cat_1,2017,0911,20170911,0600,,HU,28.2N,82.2W,65.0,961.0,360.0,210.0,150.0,240.0,140.0,140.0,90.0,120.0,30.0,30.0,20.0,50.0
AL122017,JOSE,cat_1,2017,0906,20170906,1800,,HU,13.7N,45.2W,65.0,995.0,60.0,40.0,40.0,60.0,30.0,20.0,20.0,30.0,15.0,0.0,0.0,10.0
AL122017,JOSE,cat_1,2017,0907,20170907,0000,,HU,14.1N,46.7W,70.0,993.0,70.0,50.0,40.0,70.0,30.0,20.0,20.0,30.0,20.0,0.0,0.0,15.0
